episode_id,t_step,event_type,phase,risk_before,risk_after,world_x,world_y,world_z,resolved_by,resume_success
clutter_sort-texture-s2-openvla-ep001,0,fallback,scan_scene,0.725609,0.418849,0.321573,0.526059,0.359394,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,1,fallback,scan_scene,0.692659,0.385899,0.236562,0.210555,0.360046,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,2,fallback,scan_scene,0.647542,0.340782,-0.048811,0.254396,0.313044,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,3,fallback,grasp_target,0.653847,0.347087,-0.526917,-0.086187,0.325074,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,4,fallback,grasp_target,0.728795,0.425035,0.212025,-0.003428,0.303443,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,5,fallback,grasp_target,0.697875,0.394115,0.015124,-0.016813,0.304124,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,6,fallback,route_to_tray,0.693821,0.390061,0.055564,0.193133,0.271605,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,7,fallback,route_to_tray,0.658847,0.355087,-0.072036,0.046691,0.243464,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,8,fallback,sort_finalize,0.615477,0.311717,0.524257,-0.266745,0.178346,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,9,fallback,sort_finalize,0.578593,0.274833,-0.017847,-0.274306,0.188764,fallback_planner,True
clutter_sort-texture-s2-openvla-ep001,10,fallback,sort_finalize,0.501127,0.197367,0.210031,0.171576,0.145215,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,0,fallback,scan_scene,0.72429,0.41753,0.117425,0.219848,0.367334,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,1,fallback,scan_scene,0.701687,0.394927,-0.284338,0.304276,0.3793,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,2,fallback,scan_scene,0.66003,0.35327,-0.022653,0.504045,0.343714,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,3,fallback,grasp_target,0.658215,0.351455,0.169733,0.388455,0.338686,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,4,fallback,grasp_target,0.609618,0.302858,0.392413,-0.145987,0.284634,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,5,fallback,grasp_target,0.614591,0.307831,-0.49388,0.426338,0.293479,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,6,fallback,route_to_tray,0.580067,0.273307,-0.410576,-0.058819,0.247933,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,7,fallback,route_to_tray,0.537426,0.230666,-0.345451,0.245528,0.228157,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,8,fallback,sort_finalize,0.507207,0.200447,-0.264178,0.100109,0.166007,fallback_planner,True
clutter_sort-texture-s2-openvla-ep002,9,pause,sort_finalize,0.458268,0.338268,0.273201,0.491506,0.157519,reobserve,True
clutter_sort-texture-s2-openvla-ep003,0,fallback,scan_scene,0.729619,0.422859,-0.159443,0.310287,0.385616,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,1,fallback,scan_scene,0.681908,0.375148,0.158228,-0.366127,0.349344,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,2,fallback,scan_scene,0.685918,0.379158,-0.163748,0.353482,0.375946,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,3,fallback,grasp_target,0.651976,0.345216,-0.435671,-0.098307,0.342117,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,4,fallback,grasp_target,0.609281,0.302521,0.131946,-0.24792,0.309186,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,5,fallback,grasp_target,0.616883,0.310123,0.029577,-0.065375,0.277897,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,6,fallback,route_to_tray,0.565257,0.258497,0.254348,0.019682,0.272514,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,7,fallback,route_to_tray,0.539738,0.232978,-0.274079,0.199004,0.242864,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,8,fallback,sort_finalize,0.502339,0.195579,0.473212,0.289689,0.20376,fallback_planner,True
clutter_sort-texture-s2-openvla-ep003,9,pause,sort_finalize,0.464512,0.344512,0.461616,-0.20449,0.165503,reobserve,True
clutter_sort-texture-s2-openvla-ep004,0,fallback,scan_scene,0.731161,0.424401,-0.336077,0.359307,0.409093,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,1,fallback,scan_scene,0.699368,0.392608,-0.299368,-0.110064,0.374456,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,2,fallback,scan_scene,0.646649,0.339889,-0.368082,-0.181115,0.371786,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,3,fallback,grasp_target,0.655194,0.348434,-0.479258,0.263056,0.350347,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,4,fallback,grasp_target,0.610789,0.304029,0.291158,0.279682,0.296331,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,5,fallback,grasp_target,0.619051,0.312291,-0.052637,-0.262174,0.281573,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,6,fallback,route_to_tray,0.585078,0.278318,0.180279,0.340294,0.256269,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,7,fallback,route_to_tray,0.536853,0.230093,0.130732,-0.193532,0.234504,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,8,fallback,sort_finalize,0.506702,0.199942,0.444541,0.31941,0.201205,fallback_planner,True
clutter_sort-texture-s2-openvla-ep004,9,pause,sort_finalize,0.468005,0.348005,-0.147731,-0.349293,0.135854,reobserve,True
clutter_sort-texture-s2-octo-ep000,0,fallback,scan_scene,0.800123,0.493363,-0.118418,-0.123139,0.368259,fallback_planner,True
clutter_sort-texture-s2-octo-ep000,1,fallback,scan_scene,0.788647,0.481887,-0.141902,0.039843,0.367782,fallback_planner,True
clutter_sort-texture-s2-octo-ep000,2,fallback,scan_scene,0.787874,0.481114,0.144914,-0.046916,0.377168,fallback_planner,True
clutter_sort-texture-s2-octo-ep000,3,fallback,scan_scene,0.837281,0.533521,-0.241339,0.320548,0.360468,fallback_planner,False
clutter_sort-texture-s2-octo-ep000,8,fallback,route_to_tray,0.862866,0.562106,0.220205,0.147222,0.261869,fallback_planner,False
clutter_sort-texture-s2-octo-ep000,12,fallback,sort_finalize,0.760094,0.459334,0.447004,-0.232231,0.136385,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,0,fallback,scan_scene,0.793735,0.486975,-0.419493,0.321411,0.377823,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,1,fallback,scan_scene,0.779792,0.473032,-0.008591,-0.124884,0.363908,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,2,fallback,scan_scene,0.757727,0.450967,0.073475,0.313658,0.340274,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,3,fallback,grasp_target,0.750692,0.443932,-0.003953,0.223622,0.348573,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,4,fallback,grasp_target,0.735349,0.428589,-0.20337,-0.362193,0.321055,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,5,fallback,grasp_target,0.713964,0.407204,-0.034648,0.025633,0.274596,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,6,fallback,grasp_target,0.703164,0.396404,-0.008797,0.346429,0.279627,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,7,fallback,route_to_tray,0.667135,0.360375,0.490181,0.223908,0.26486,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,8,fallback,route_to_tray,0.648386,0.341626,-0.410448,0.45981,0.242275,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,9,fallback,sort_finalize,0.606794,0.300034,0.049457,0.037481,0.219872,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,10,fallback,sort_finalize,0.681315,0.377555,-0.196808,0.235312,0.17687,fallback_planner,True
clutter_sort-texture-s2-octo-ep001,11,fallback,sort_finalize,0.617778,0.314018,0.315384,-0.040882,0.167005,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,0,fallback,scan_scene,0.799443,0.492683,-0.182717,0.333373,0.400651,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,1,fallback,scan_scene,0.777875,0.471115,-0.373743,-0.269449,0.38003,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,2,fallback,scan_scene,0.766086,0.459326,0.291829,-0.054413,0.382061,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,3,fallback,grasp_target,0.752499,0.445739,-0.467101,0.009474,0.34001,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,4,fallback,grasp_target,0.733602,0.426842,0.342232,0.431755,0.306358,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,5,fallback,grasp_target,0.711707,0.404947,-0.206835,-0.256597,0.289461,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,6,fallback,grasp_target,0.683952,0.377192,0.025535,-0.183386,0.298507,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,7,fallback,route_to_tray,0.668847,0.362087,-0.476372,-0.105029,0.235199,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,8,fallback,route_to_tray,0.642424,0.335664,0.510852,0.000437,0.229259,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,9,fallback,sort_finalize,0.603919,0.297159,0.103255,-0.21242,0.186383,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,10,fallback,sort_finalize,0.561239,0.254479,-0.108924,-0.200275,0.186264,fallback_planner,True
clutter_sort-texture-s2-octo-ep002,11,fallback,sort_finalize,0.528829,0.222069,0.408395,0.148898,0.153847,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,0,fallback,scan_scene,0.799306,0.492546,-0.562773,0.108673,0.389878,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,1,fallback,scan_scene,0.769354,0.462594,0.046481,-0.050164,0.393088,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,2,fallback,scan_scene,0.750563,0.443803,0.080726,0.081807,0.343845,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,3,fallback,grasp_target,0.746573,0.439813,-0.288238,-0.207092,0.342981,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,4,fallback,grasp_target,0.72755,0.42079,0.023136,0.235091,0.3264,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,5,fallback,grasp_target,0.714643,0.407883,0.322893,0.130966,0.322036,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,6,fallback,route_to_tray,0.680479,0.373719,-0.091202,0.502874,0.278986,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,7,fallback,route_to_tray,0.675036,0.368276,-0.194797,0.068236,0.269034,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,8,fallback,sort_finalize,0.625902,0.319142,0.12919,-0.079095,0.213528,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,9,fallback,sort_finalize,0.573899,0.267139,0.4098,0.38115,0.196059,fallback_planner,True
clutter_sort-texture-s2-octo-ep003,10,fallback,sort_finalize,0.518152,0.211392,0.203304,-0.287083,0.137579,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,0,fallback,scan_scene,0.800056,0.493296,0.198153,-0.171865,0.390165,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,1,fallback,scan_scene,0.777002,0.470242,-0.223615,0.340016,0.371802,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,2,fallback,scan_scene,0.851661,0.547901,0.1547,-0.181553,0.35982,fallback_planner,False
clutter_sort-texture-s2-octo-ep004,7,fallback,route_to_tray,0.780027,0.476267,-0.007371,-0.081516,0.265079,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,8,fallback,route_to_tray,0.769857,0.466097,0.414051,0.393985,0.211883,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,9,fallback,sort_finalize,0.71741,0.41365,0.525511,-0.068524,0.217813,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,10,fallback,sort_finalize,0.69066,0.3869,0.085389,-0.354391,0.168094,fallback_planner,True
clutter_sort-texture-s2-octo-ep004,11,fallback,sort_finalize,0.644337,0.340577,-0.391497,0.239762,0.112543,fallback_planner,True
clutter_sort-occlusion-s0-openvla-ep000,0,pause,scan_scene,0.235236,0.115236,0.169027,0.320115,0.358092,reobserve,True
clutter_sort-occlusion-s0-openvla-ep000,1,resume,grasp_target,0.195163,0.195163,-0.134835,0.055337,0.315698,policy,True
clutter_sort-occlusion-s0-openvla-ep001,0,pause,scan_scene,0.235879,0.115879,0.243036,0.172172,0.350337,reobserve,True
clutter_sort-occlusion-s0-openvla-ep001,1,resume,grasp_target,0.192633,0.192633,0.305627,0.051542,0.317827,policy,True
clutter_sort-occlusion-s0-openvla-ep002,0,pause,scan_scene,0.234868,0.114868,-0.154787,-0.257706,0.359308,reobserve,True
clutter_sort-occlusion-s0-openvla-ep002,1,resume,grasp_target,0.197957,0.197957,0.252781,0.166493,0.330703,policy,True
clutter_sort-occlusion-s0-openvla-ep003,0,pause,scan_scene,0.234813,0.114813,0.209611,0.294842,0.38174,reobserve,True
clutter_sort-occlusion-s0-openvla-ep003,1,resume,grasp_target,0.197269,0.197269,-0.18736,-0.357138,0.319323,policy,True
clutter_sort-occlusion-s0-openvla-ep004,0,pause,scan_scene,0.232873,0.112873,-0.045392,0.01329,0.35596,reobserve,True
clutter_sort-occlusion-s0-openvla-ep004,1,resume,grasp_target,0.192986,0.192986,-0.399728,-0.495356,0.35588,policy,True
clutter_sort-occlusion-s0-octo-ep000,0,pause,scan_scene,0.345354,0.225354,-0.186904,-0.217502,0.363817,reobserve,True
clutter_sort-occlusion-s0-octo-ep000,5,resume,sort_finalize,0.180635,0.180635,0.339632,-0.322465,0.208342,policy,True
clutter_sort-occlusion-s0-octo-ep001,0,pause,scan_scene,0.342444,0.222444,0.232974,-0.437258,0.374243,reobserve,True
clutter_sort-occlusion-s0-octo-ep001,5,resume,sort_finalize,0.190382,0.190382,0.059166,-0.189792,0.170772,policy,True
clutter_sort-occlusion-s0-octo-ep002,0,pause,scan_scene,0.346637,0.226637,-0.470159,-0.102101,0.387745,reobserve,True
clutter_sort-occlusion-s0-octo-ep002,5,resume,sort_finalize,0.186224,0.186224,-0.373684,0.18979,0.210091,policy,True
clutter_sort-occlusion-s0-octo-ep003,0,pause,scan_scene,0.33694,0.21694,0.202109,-0.030946,0.349208,reobserve,True
clutter_sort-occlusion-s0-octo-ep003,5,resume,sort_finalize,0.195673,0.195673,0.222497,-0.24134,0.21066,policy,True
clutter_sort-occlusion-s0-octo-ep004,0,pause,scan_scene,0.339486,0.219486,-0.224029,-0.009974,0.345667,reobserve,True
clutter_sort-occlusion-s0-octo-ep004,5,resume,sort_finalize,0.189712,0.189712,-0.153092,-0.054858,0.181748,policy,True
clutter_sort-occlusion-s1-openvla-ep000,0,pause,scan_scene,0.431168,0.311168,-0.322329,0.428686,0.342841,reobserve,True
clutter_sort-occlusion-s1-openvla-ep001,0,pause,scan_scene,0.421957,0.301957,-0.121984,-0.360551,0.360031,reobserve,True
clutter_sort-occlusion-s1-openvla-ep002,0,pause,scan_scene,0.433024,0.313024,-0.026163,-0.052328,0.396773,reobserve,True
clutter_sort-occlusion-s1-openvla-ep003,0,pause,scan_scene,0.427358,0.307358,0.288673,-0.005328,0.396111,reobserve,True
clutter_sort-occlusion-s1-openvla-ep004,0,pause,scan_scene,0.43097,0.31097,-0.356583,0.254106,0.381773,reobserve,True
clutter_sort-occlusion-s1-octo-ep000,0,fallback,scan_scene,0.565839,0.254759,0.126291,0.391284,0.383585,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep000,1,fallback,scan_scene,0.547213,0.236133,0.300896,-0.109314,0.349928,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep000,2,pause,grasp_target,0.486612,0.366612,-0.020259,0.263513,0.309856,reobserve,True
clutter_sort-occlusion-s1-octo-ep001,0,fallback,scan_scene,0.573067,0.261987,0.074985,0.08283,0.357881,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep001,1,fallback,scan_scene,0.521751,0.210671,-0.124018,-0.196899,0.355181,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep001,2,pause,grasp_target,0.492,0.372,0.246219,-0.394531,0.284377,reobserve,True
clutter_sort-occlusion-s1-octo-ep002,0,fallback,scan_scene,0.572221,0.261141,-0.280509,-0.399617,0.398489,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,1,fallback,scan_scene,0.678882,0.370802,-0.533959,0.152139,0.355412,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,2,fallback,grasp_target,0.749926,0.444846,-0.235848,0.270408,0.348584,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,3,fallback,grasp_target,0.726088,0.421008,-0.524067,-0.153454,0.292826,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,4,fallback,grasp_target,0.707702,0.402622,-0.192493,0.148849,0.308345,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,5,fallback,route_to_tray,0.667062,0.361982,-0.174548,0.039588,0.280753,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,6,fallback,route_to_tray,0.644292,0.339212,-0.403218,0.07733,0.235643,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,7,fallback,sort_finalize,0.587802,0.282722,0.467565,-0.405736,0.167063,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,8,fallback,sort_finalize,0.536773,0.231693,-0.178524,-0.329952,0.12695,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep002,9,pause,sort_finalize,0.479282,0.359282,0.00225,0.290151,0.120288,reobserve,True
clutter_sort-occlusion-s1-octo-ep003,0,fallback,scan_scene,0.577153,0.266073,-0.476232,0.285371,0.364522,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep003,1,fallback,scan_scene,0.543311,0.232231,-0.329101,-0.381436,0.351542,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep003,2,pause,grasp_target,0.497258,0.377258,-0.082786,-0.161434,0.307985,reobserve,True
clutter_sort-occlusion-s1-octo-ep004,0,fallback,scan_scene,0.582432,0.271352,0.113427,-0.118479,0.365815,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep004,1,fallback,scan_scene,0.533894,0.222814,0.378416,-0.278979,0.363889,fallback_planner,True
clutter_sort-occlusion-s1-octo-ep004,2,pause,grasp_target,0.48563,0.36563,0.298501,-0.065038,0.307523,reobserve,True
clutter_sort-occlusion-s2-openvla-ep000,0,fallback,scan_scene,0.72677,0.42017,-0.101941,0.155084,0.375364,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,1,fallback,scan_scene,0.726767,0.420167,0.251819,0.018766,0.382108,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,2,fallback,scan_scene,0.695248,0.388648,0.176511,-0.35323,0.360474,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,3,fallback,grasp_target,0.687799,0.381199,0.31138,-0.360836,0.308459,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,4,fallback,grasp_target,0.651757,0.345157,-0.166341,0.299342,0.293089,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,5,fallback,grasp_target,0.653452,0.346852,0.207159,0.521168,0.259929,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,6,fallback,route_to_tray,0.617031,0.310431,-0.101181,0.306239,0.288712,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,7,fallback,route_to_tray,0.618189,0.311589,0.14749,-0.051482,0.223141,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,8,fallback,sort_finalize,0.578953,0.272353,-0.218297,0.144226,0.206291,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,9,fallback,sort_finalize,0.54143,0.23483,0.577488,0.51647,0.149104,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep000,10,fallback,sort_finalize,0.502277,0.195677,0.33009,-0.058815,0.117014,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,0,fallback,scan_scene,0.733567,0.426967,0.338166,0.446752,0.372007,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,1,fallback,scan_scene,0.732183,0.425583,0.162634,-0.080791,0.373512,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,2,fallback,scan_scene,0.689658,0.383058,-0.106751,0.483575,0.322157,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,3,fallback,grasp_target,0.758173,0.454573,-0.444469,-0.302561,0.308475,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,4,fallback,grasp_target,0.760202,0.456602,-0.445484,-0.085116,0.310781,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,5,fallback,grasp_target,0.726913,0.423313,0.19284,0.449671,0.28455,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,6,fallback,route_to_tray,0.726698,0.423098,-0.45892,-0.26232,0.289863,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,7,fallback,route_to_tray,0.687845,0.384245,0.495332,-0.255566,0.262617,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,8,fallback,sort_finalize,0.651514,0.347914,-0.370618,0.382911,0.222445,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,9,fallback,sort_finalize,0.619287,0.315687,-0.306965,-0.236393,0.154092,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep001,10,fallback,sort_finalize,0.654748,0.354148,-0.04606,0.208176,0.118127,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,0,fallback,scan_scene,0.726885,0.420285,0.03711,-0.10821,0.370425,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,1,fallback,scan_scene,0.800522,0.496922,-0.169588,-0.282866,0.362143,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,2,fallback,scan_scene,0.788702,0.485102,-0.011674,-0.068487,0.354717,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,3,fallback,grasp_target,0.76421,0.46061,-0.244648,0.206756,0.329357,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,4,fallback,grasp_target,0.766742,0.463142,-0.528874,-0.162988,0.330262,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,5,fallback,grasp_target,0.75918,0.45558,-0.493886,0.420473,0.300971,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,6,fallback,grasp_target,0.729067,0.425467,-0.060463,0.062244,0.277095,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,7,fallback,route_to_tray,0.727243,0.423643,0.272969,-0.112571,0.286338,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,8,fallback,route_to_tray,0.690933,0.387333,-0.435881,-0.217469,0.237023,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,9,fallback,sort_finalize,0.657948,0.354348,0.293549,0.186048,0.180514,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,10,fallback,sort_finalize,0.614943,0.311343,-0.411189,0.327349,0.170996,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep002,11,fallback,sort_finalize,0.581925,0.278325,-0.038862,0.119877,0.135616,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,0,fallback,scan_scene,0.727644,0.421044,0.412045,0.464793,0.363194,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,1,fallback,scan_scene,0.735284,0.428684,0.080441,-0.190152,0.352115,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,2,fallback,scan_scene,0.72756,0.42096,0.236418,0.446452,0.382553,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,3,fallback,scan_scene,0.693736,0.387136,-0.050954,0.062387,0.344446,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,4,fallback,grasp_target,0.691065,0.384465,-0.21771,-0.133724,0.349156,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,5,fallback,grasp_target,0.652471,0.345871,0.324096,0.221995,0.312109,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,6,fallback,grasp_target,0.654487,0.347887,-0.278067,0.07571,0.258077,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,7,fallback,route_to_tray,0.610682,0.304082,0.178207,0.474934,0.249133,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,8,fallback,route_to_tray,0.580973,0.274373,0.250772,0.454396,0.220268,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,9,fallback,sort_finalize,0.551458,0.244858,-0.086478,0.498836,0.16284,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep003,10,pause,sort_finalize,0.497435,0.377435,0.587324,0.387907,0.167348,reobserve,True
clutter_sort-occlusion-s2-openvla-ep004,0,fallback,scan_scene,0.726791,0.420191,-0.231147,0.040329,0.362357,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,1,fallback,scan_scene,0.72792,0.42132,-0.228783,0.192748,0.392549,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,2,fallback,scan_scene,0.692517,0.385917,0.171502,0.468841,0.376927,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,3,fallback,grasp_target,0.69171,0.38511,0.344705,0.492801,0.35395,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,4,fallback,grasp_target,0.689508,0.382908,0.111357,-0.022438,0.32849,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,5,fallback,grasp_target,0.656697,0.350097,-0.278,-0.101893,0.298949,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,6,fallback,route_to_tray,0.616519,0.309919,-0.213878,0.089868,0.286855,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,7,fallback,route_to_tray,0.624134,0.317534,-0.130926,0.526678,0.212726,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,8,fallback,sort_finalize,0.576701,0.270101,-0.161234,-0.297717,0.180443,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,9,fallback,sort_finalize,0.548574,0.241974,0.353151,-0.204412,0.193706,fallback_planner,True
clutter_sort-occlusion-s2-openvla-ep004,10,pause,sort_finalize,0.473279,0.353279,0.40506,0.029473,0.125438,reobserve,True
clutter_sort-occlusion-s2-octo-ep000,0,fallback,scan_scene,0.822466,0.515866,-0.057291,-0.23053,0.393429,fallback_planner,False
clutter_sort-occlusion-s2-octo-ep000,9,fallback,route_to_tray,0.793196,0.489596,-0.27013,0.017802,0.238243,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep000,10,fallback,sort_finalize,0.769314,0.465714,-0.031709,-0.190422,0.228672,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep000,11,fallback,sort_finalize,0.734052,0.430452,-0.202882,0.236962,0.154833,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep000,12,fallback,sort_finalize,0.67249,0.36889,-0.200612,0.06025,0.125003,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep001,0,fallback,scan_scene,0.81363,0.50703,0.205614,0.39811,0.376466,fallback_planner,False
clutter_sort-occlusion-s2-octo-ep001,3,fallback,scan_scene,0.777717,0.471117,-0.224255,0.1563,0.350572,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep001,4,fallback,grasp_target,0.767423,0.460823,-0.127375,-0.215948,0.337465,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep001,5,fallback,grasp_target,0.754604,0.448004,0.221682,-0.099044,0.338622,fallback_planner,True
clutter_sort-occlusion-s2-octo-ep001,6,fallback,grasp_target,0.749109,0.442509,-0.29666,0.292028,0.268512,fallback_planner,True
