episode_id,t_step,phase,ee_pose,joint_positions,raw_policy_confidence,raw_uncertainty,uncertainty_entropy,uncertainty_variance,calibrated_success_prob,calibrated_failure_risk,gating_state,action_vector,observation_frame_path
drawer-lighting-s1-openvla-ep000,0,open_drawer,"[0.2432,0.1454,0.071 ]","[0.2432,0.1454,0.071 ,0.0244,0.0214,0.0812,0.1118]",0.90674,0.312973,0.310013,0.00296,0.757171,0.399315,pause_reobserve,"[0.2432,0.1454,0.071 ,0.0244,0.0214,0.0812,0.1118]",
drawer-lighting-s1-openvla-ep000,1,grasp_block,"[0.282 ,0.123 ,0.0678]","[ 0.282 , 0.123 , 0.0678, 0.0695,-0.0354, 0.0674, 0.1193]",0.923096,0.273402,0.271141,0.002261,0.776014,0.360687,pause_reobserve,"[ 0.282 , 0.123 , 0.0678, 0.0695,-0.0354, 0.0674, 0.1193]",
drawer-lighting-s1-openvla-ep000,2,grasp_block,"[ 0.0961,-0.0597, 0.0997]","[ 0.0961,-0.0597, 0.0997, 0.106 , 0.0937, 0.0201, 0.1172]",0.935073,0.242403,0.240311,0.002092,0.791449,0.329752,pause_reobserve,"[ 0.0961,-0.0597, 0.0997, 0.106 , 0.0937, 0.0201, 0.1172]",
drawer-lighting-s1-openvla-ep000,3,grasp_block,"[ 0.1266,-0.04  , 0.07  ]","[ 0.1266,-0.04  , 0.07  , 0.1161, 0.0681,-0.0367, 0.1306]",0.94384,0.220716,0.216266,0.00445,0.803904,0.306454,pause_reobserve,"[ 0.1266,-0.04  , 0.07  , 0.1161, 0.0681,-0.0367, 0.1306]",
drawer-lighting-s1-openvla-ep000,4,place_in_bin,"[ 0.1618,-0.0463, 0.0654]","[ 0.1618,-0.0463, 0.0654, 0.1647, 0.0471,-0.0059, 0.1767]",0.952489,0.193985,0.19112,0.002865,0.817433,0.279559,pause_reobserve,"[ 0.1618,-0.0463, 0.0654, 0.1647, 0.0471,-0.0059, 0.1767]",
drawer-lighting-s1-openvla-ep000,5,place_in_bin,"[-0.0662,-0.2444, 0.0864]","[-0.0662,-0.2444, 0.0864, 0.1653, 0.1451,-0.1343, 0.1387]",0.958684,0.174735,0.172101,0.002634,0.828091,0.259276,pause_reobserve,"[-0.0662,-0.2444, 0.0864, 0.1653, 0.1451,-0.1343, 0.1387]",
drawer-lighting-s1-openvla-ep000,6,close_drawer,"[-0.0648,-0.2368, 0.008 ]","[-0.0648,-0.2368, 0.008 , 0.1675, 0.1401,-0.1293, 0.1607]",0.959236,0.172123,0.170363,0.001759,0.829086,0.256975,pause_reobserve,"[-0.0648,-0.2368, 0.008 , 0.1675, 0.1401,-0.1293, 0.1607]",
drawer-lighting-s1-openvla-ep000,7,close_drawer,"[-0.2485,-0.3207,-0.0178]","[-0.2485,-0.3207,-0.0178, 0.165 , 0.2475,-0.1815, 0.1006]",0.959728,0.170745,0.168804,0.001941,0.829982,0.25539,pause_reobserve,"[-0.2485,-0.3207,-0.0178, 0.165 , 0.2475,-0.1815, 0.1006]",
drawer-lighting-s1-openvla-ep000,8,close_drawer,"[-0.2182,-0.3456,-0.0142]","[-0.2182,-0.3456,-0.0142, 0.2035, 0.2151,-0.1906, 0.1231]",0.971261,0.133608,0.130329,0.003279,0.853231,0.213573,pause_reobserve,"[-0.2182,-0.3456,-0.0142, 0.2035, 0.2151,-0.1906, 0.1231]",
drawer-lighting-s1-openvla-ep001,0,open_drawer,"[0.2602,0.1654,0.09  ]","[0.2602,0.1654,0.09  ,0.0182,0.0198,0.0635,0.1169]",0.910419,0.304735,0.301566,0.003169,0.76122,0.391148,pause_reobserve,"[0.2602,0.1654,0.09  ,0.0182,0.0198,0.0635,0.1169]",
drawer-lighting-s1-openvla-ep001,1,grasp_block,"[0.2792,0.1081,0.0571]","[ 0.2792, 0.1081, 0.0571, 0.0794,-0.0286, 0.0882, 0.1114]",0.921169,0.278171,0.275904,0.002267,0.773673,0.365413,pause_reobserve,"[ 0.2792, 0.1081, 0.0571, 0.0794,-0.0286, 0.0882, 0.1114]",
drawer-lighting-s1-openvla-ep001,2,grasp_block,"[ 0.084 ,-0.0496, 0.0087]","[ 0.084 ,-0.0496, 0.0087, 0.083 , 0.1236, 0.0243, 0.1129]",0.923698,0.273022,0.269641,0.00338,0.776753,0.359758,pause_reobserve,"[ 0.084 ,-0.0496, 0.0087, 0.083 , 0.1236, 0.0243, 0.1129]",
drawer-lighting-s1-openvla-ep001,3,grasp_block,"[ 0.0963,-0.0332, 0.0703]","[ 0.0963,-0.0332, 0.0703, 0.1025, 0.0644,-0.0546, 0.1717]",0.932617,0.249661,0.246813,0.002848,0.788149,0.336681,pause_reobserve,"[ 0.0963,-0.0332, 0.0703, 0.1025, 0.0644,-0.0546, 0.1717]",
drawer-lighting-s1-openvla-ep001,4,place_in_bin,"[ 0.1479,-0.0396, 0.0852]","[ 0.1479,-0.0396, 0.0852, 0.1421, 0.046 ,-0.0465, 0.1446]",0.944311,0.217873,0.214934,0.002939,0.804607,0.30433,pause_reobserve,"[ 0.1479,-0.0396, 0.0852, 0.1421, 0.046 ,-0.0465, 0.1446]",
drawer-lighting-s1-openvla-ep001,5,place_in_bin,"[-0.0818,-0.2191, 0.0221]","[-0.0818,-0.2191, 0.0221, 0.1696, 0.165 ,-0.1318, 0.1622]",0.953563,0.190333,0.187884,0.002448,0.819218,0.275948,pause_reobserve,"[-0.0818,-0.2191, 0.0221, 0.1696, 0.165 ,-0.1318, 0.1622]",
drawer-lighting-s1-openvla-ep001,6,place_in_bin,"[-0.069 ,-0.2261,-0.0201]","[-0.069 ,-0.2261,-0.0201, 0.1812, 0.1477,-0.113 , 0.1509]",0.959536,0.172618,0.169414,0.003203,0.829631,0.256677,pause_reobserve,"[-0.069 ,-0.2261,-0.0201, 0.1812, 0.1477,-0.113 , 0.1509]",
drawer-lighting-s1-openvla-ep001,7,close_drawer,"[-0.0245,-0.1825, 0.0126]","[-0.0245,-0.1825, 0.0126, 0.1645, 0.114 ,-0.0848, 0.1954]",0.958216,0.17676,0.173572,0.003187,0.827252,0.261128,pause_reobserve,"[-0.0245,-0.1825, 0.0126, 0.1645, 0.114 ,-0.0848, 0.1954]",
drawer-lighting-s1-openvla-ep001,8,close_drawer,"[-0.2664,-0.3079, 0.026 ]","[-0.2664,-0.3079, 0.026 , 0.1805, 0.2345,-0.1712, 0.0751]",0.965548,0.152107,0.149889,0.002218,0.841118,0.234935,pause_reobserve,"[-0.2664,-0.3079, 0.026 , 0.1805, 0.2345,-0.1712, 0.0751]",
drawer-lighting-s1-openvla-ep001,9,close_drawer,"[-0.2138,-0.3144,-0.001 ]","[-0.2138,-0.3144,-0.001 , 0.2021, 0.2187,-0.1683, 0.1172]",0.969848,0.137464,0.135268,0.002196,0.850107,0.218625,pause_reobserve,"[-0.2138,-0.3144,-0.001 , 0.2021, 0.2187,-0.1683, 0.1172]",
drawer-lighting-s1-openvla-ep002,0,open_drawer,"[0.2491,0.1678,0.0945]","[0.2491,0.1678,0.0945,0.0272,0.0156,0.086 ,0.1271]",0.90751,0.311953,0.308259,0.003694,0.758011,0.397966,pause_reobserve,"[0.2491,0.1678,0.0945,0.0272,0.0156,0.086 ,0.1271]",
drawer-lighting-s1-openvla-ep002,1,grasp_block,"[0.2817,0.1023,0.0884]","[ 0.2817, 0.1023, 0.0884, 0.0727,-0.0362, 0.066 , 0.109 ]",0.92177,0.277325,0.274424,0.002902,0.774399,0.364264,pause_reobserve,"[ 0.2817, 0.1023, 0.0884, 0.0727,-0.0362, 0.066 , 0.109 ]",
drawer-lighting-s1-openvla-ep002,2,grasp_block,"[0.0847,0.012 ,0.0632]","[ 0.0847, 0.012 , 0.0632, 0.0952, 0.0869,-0.0099, 0.1298]",0.93304,0.248605,0.245701,0.002904,0.788712,0.335591,pause_reobserve,"[ 0.0847, 0.012 , 0.0632, 0.0952, 0.0869,-0.0099, 0.1298]",
drawer-lighting-s1-openvla-ep002,3,grasp_block,"[ 0.1111,-0.041 , 0.0602]","[ 0.1111,-0.041 , 0.0602, 0.1176, 0.0749,-0.0398, 0.1358]",0.94254,0.223378,0.21992,0.003458,0.801984,0.309705,pause_reobserve,"[ 0.1111,-0.041 , 0.0602, 0.1176, 0.0749,-0.0398, 0.1358]",
drawer-lighting-s1-openvla-ep002,4,place_in_bin,"[ 0.142 ,-0.0461, 0.0862]","[ 0.142 ,-0.0461, 0.0862, 0.1531, 0.0305, 0.0132, 0.144 ]",0.952291,0.194709,0.191713,0.002996,0.817107,0.280247,pause_reobserve,"[ 0.142 ,-0.0461, 0.0862, 0.1531, 0.0305, 0.0132, 0.144 ]",
drawer-lighting-s1-openvla-ep002,5,place_in_bin,"[-0.0803,-0.2221, 0.0895]","[-0.0803,-0.2221, 0.0895, 0.1685, 0.1381,-0.1074, 0.0973]",0.959765,0.171582,0.168687,0.002894,0.83005,0.255741,pause_reobserve,"[-0.0803,-0.2221, 0.0895, 0.1685, 0.1381,-0.1074, 0.0973]",
drawer-lighting-s1-openvla-ep002,6,close_drawer,"[-0.0607,-0.2056, 0.0707]","[-0.0607,-0.2056, 0.0707, 0.1514, 0.1105,-0.063 , 0.1695]",0.966895,0.148259,0.145373,0.002887,0.843856,0.230273,pause_reobserve,"[-0.0607,-0.2056, 0.0707, 0.1514, 0.1105,-0.063 , 0.1695]",
drawer-lighting-s1-openvla-ep002,7,close_drawer,"[-0.2637,-0.3295, 0.0926]","[-0.2637,-0.3295, 0.0926, 0.1436, 0.2255,-0.1295, 0.1065]",0.970998,0.134294,0.131253,0.003041,0.852643,0.214504,pause_reobserve,"[-0.2637,-0.3295, 0.0926, 0.1436, 0.2255,-0.1295, 0.1065]",
drawer-lighting-s1-openvla-ep002,8,close_drawer,"[-0.3097,-0.5604, 0.1239]","[-0.3097,-0.5604, 0.1239, 0.326 , 0.3023,-0.2415, 0.1964]",0.975287,0.11886,0.115852,0.003008,0.862677,0.196754,proceed,"[-0.3097,-0.5604, 0.1239, 0.326 , 0.3023,-0.2415, 0.1964]",
drawer-lighting-s1-openvla-ep003,0,open_drawer,"[0.2441,0.1529,0.0776]","[0.2441,0.1529,0.0776,0.0265,0.0182,0.0799,0.0955]",0.908001,0.309592,0.307137,0.002455,0.758548,0.396248,pause_reobserve,"[0.2441,0.1529,0.0776,0.0265,0.0182,0.0799,0.0955]",
drawer-lighting-s1-openvla-ep003,1,grasp_block,"[0.2753,0.117 ,0.0779]","[ 0.2753, 0.117 , 0.0779, 0.0972,-0.0106, 0.0825, 0.1068]",0.922936,0.274608,0.271538,0.00307,0.775818,0.361486,pause_reobserve,"[ 0.2753, 0.117 , 0.0779, 0.0972,-0.0106, 0.0825, 0.1068]",
drawer-lighting-s1-openvla-ep003,2,grasp_block,"[ 0.0908,-0.0328, 0.0882]","[ 0.0908,-0.0328, 0.0882, 0.0711, 0.1137,-0.0098, 0.1191]",0.935191,0.243487,0.239997,0.00349,0.79161,0.330134,pause_reobserve,"[ 0.0908,-0.0328, 0.0882, 0.0711, 0.1137,-0.0098, 0.1191]",
drawer-lighting-s1-openvla-ep003,3,grasp_block,"[ 0.117 ,-0.0301, 0.0874]","[ 0.117 ,-0.0301, 0.0874, 0.1234, 0.0603,-0.0014, 0.1394]",0.945259,0.21488,0.212242,0.002638,0.806031,0.301409,pause_reobserve,"[ 0.117 ,-0.0301, 0.0874, 0.1234, 0.0603,-0.0014, 0.1394]",
drawer-lighting-s1-openvla-ep003,4,place_in_bin,"[ 0.1417,-0.0538, 0.0854]","[ 0.1417,-0.0538, 0.0854, 0.1351, 0.0379,-0.0051, 0.1743]",0.951765,0.197219,0.193284,0.003935,0.816245,0.282364,pause_reobserve,"[ 0.1417,-0.0538, 0.0854, 0.1351, 0.0379,-0.0051, 0.1743]",
drawer-lighting-s1-openvla-ep003,5,place_in_bin,"[-0.0549,-0.234 , 0.077 ]","[-0.0549,-0.234 , 0.077 , 0.1513, 0.1256,-0.1293, 0.1167]",0.959869,0.170731,0.168357,0.002373,0.83024,0.255126,pause_reobserve,"[-0.0549,-0.234 , 0.077 , 0.1513, 0.1256,-0.1293, 0.1167]",
drawer-lighting-s1-openvla-ep003,6,close_drawer,"[-0.0588,-0.2354, 0.0681]","[-0.0588,-0.2354, 0.0681, 0.1554, 0.1156,-0.0829, 0.1427]",0.966807,0.148949,0.14567,0.00328,0.843675,0.2308,pause_reobserve,"[-0.0588,-0.2354, 0.0681, 0.1554, 0.1156,-0.0829, 0.1427]",
drawer-lighting-s1-openvla-ep003,7,close_drawer,"[-0.2597,-0.3197, 0.0738]","[-0.2597,-0.3197, 0.0738, 0.177 , 0.1864,-0.1265, 0.1258]",0.964694,0.15524,0.152727,0.002514,0.839414,0.238206,pause_reobserve,"[-0.2597,-0.3197, 0.0738, 0.177 , 0.1864,-0.1265, 0.1258]",
drawer-lighting-s1-openvla-ep003,8,close_drawer,"[-0.3237,-0.5467, 0.1021]","[-0.3237,-0.5467, 0.1021, 0.3477, 0.3079,-0.2408, 0.168 ]",0.975648,0.116802,0.114521,0.002281,0.863568,0.194833,proceed,"[-0.3237,-0.5467, 0.1021, 0.3477, 0.3079,-0.2408, 0.168 ]",
drawer-lighting-s1-openvla-ep004,0,open_drawer,"[0.2521,0.1643,0.0699]","[0.2521,0.1643,0.0699,0.0289,0.0278,0.0704,0.1294]",0.908167,0.309081,0.306756,0.002325,0.75873,0.395811,pause_reobserve,"[0.2521,0.1643,0.0699,0.0289,0.0278,0.0704,0.1294]",
drawer-lighting-s1-openvla-ep004,1,grasp_block,"[0.2723,0.1234,0.081 ]","[ 0.2723, 0.1234, 0.081 , 0.067 ,-0.0104, 0.0848, 0.1217]",0.921955,0.276549,0.273966,0.002584,0.774624,0.363651,pause_reobserve,"[ 0.2723, 0.1234, 0.081 , 0.067 ,-0.0104, 0.0848, 0.1217]",
drawer-lighting-s1-openvla-ep004,2,grasp_block,"[ 0.0999,-0.001 , 0.0723]","[ 0.0999,-0.001 , 0.0723, 0.075 , 0.1148, 0.0157, 0.1116]",0.934266,0.246353,0.24246,0.003892,0.790356,0.332821,pause_reobserve,"[ 0.0999,-0.001 , 0.0723, 0.075 , 0.1148, 0.0157, 0.1116]",
drawer-lighting-s1-openvla-ep004,3,grasp_block,"[ 0.1392,-0.0421, 0.0795]","[ 0.1392,-0.0421, 0.0795, 0.1201, 0.0613,-0.0253, 0.1111]",0.944773,0.216118,0.213625,0.002493,0.805299,0.30276,pause_reobserve,"[ 0.1392,-0.0421, 0.0795, 0.1201, 0.0613,-0.0253, 0.1111]",
drawer-lighting-s1-openvla-ep004,4,place_in_bin,"[ 0.1536,-0.0328, 0.0695]","[ 0.1536,-0.0328, 0.0695, 0.1325, 0.0581,-0.0152, 0.1524]",0.953636,0.189991,0.187663,0.002328,0.81934,0.275655,pause_reobserve,"[ 0.1536,-0.0328, 0.0695, 0.1325, 0.0581,-0.0152, 0.1524]",
drawer-lighting-s1-openvla-ep004,5,place_in_bin,"[-0.0519,-0.2129, 0.0856]","[-0.0519,-0.2129, 0.0856, 0.1562, 0.1397,-0.1174, 0.1347]",0.958596,0.175063,0.172378,0.002685,0.827933,0.259598,pause_reobserve,"[-0.0519,-0.2129, 0.0856, 0.1562, 0.1397,-0.1174, 0.1347]",
drawer-lighting-s1-openvla-ep004,6,close_drawer,"[-0.0701,-0.2141, 0.068 ]","[-0.0701,-0.2141, 0.068 , 0.2007, 0.1193,-0.0838, 0.1378]",0.966353,0.1497,0.147197,0.002503,0.842746,0.232104,pause_reobserve,"[-0.0701,-0.2141, 0.068 , 0.2007, 0.1193,-0.0838, 0.1378]",
drawer-lighting-s1-openvla-ep004,7,close_drawer,"[-0.2469,-0.3086, 0.0924]","[-0.2469,-0.3086, 0.0924, 0.1674, 0.2065,-0.1203, 0.119 ]",0.964785,0.155016,0.152426,0.002591,0.839594,0.237914,pause_reobserve,"[-0.2469,-0.3086, 0.0924, 0.1674, 0.2065,-0.1203, 0.119 ]",
drawer-lighting-s1-openvla-ep004,8,close_drawer,"[-0.352 ,-0.5377, 0.1126]","[-0.352 ,-0.5377, 0.1126, 0.3249, 0.3048,-0.2565, 0.1808]",0.976322,0.113973,0.112026,0.001947,0.865252,0.191734,proceed,"[-0.352 ,-0.5377, 0.1126, 0.3249, 0.3048,-0.2565, 0.1808]",
drawer-lighting-s1-octo-ep000,0,open_drawer,"[0.2396,0.18  ,0.0382]","[ 0.2396, 0.18  , 0.0382, 0.0504,-0.0561, 0.0582, 0.1083]",0.857842,0.410578,0.40886,0.001718,0.710691,0.494598,pause_reobserve,"[ 0.2396, 0.18  , 0.0382, 0.0504,-0.0561, 0.0582, 0.1083]",
drawer-lighting-s1-octo-ep000,1,open_drawer,"[0.2415,0.1832,0.1028]","[ 0.2415, 0.1832, 0.1028, 0.0396,-0.0366, 0.0917, 0.1256]",0.879286,0.370904,0.368342,0.002562,0.729649,0.455803,pause_reobserve,"[ 0.2415, 0.1832, 0.1028, 0.0396,-0.0366, 0.0917, 0.1256]",
drawer-lighting-s1-octo-ep000,2,grasp_block,"[0.2585,0.1904,0.0093]","[ 0.2585, 0.1904, 0.0093, 0.084 ,-0.0231, 0.0511, 0.0784]",0.888948,0.349789,0.348708,0.001081,0.738854,0.436041,pause_reobserve,"[ 0.2585, 0.1904, 0.0093, 0.084 ,-0.0231, 0.0511, 0.0784]",
drawer-lighting-s1-octo-ep000,3,grasp_block,"[0.057 ,0.0663,0.0418]","[0.057 ,0.0663,0.0418,0.0417,0.0481,0.0073,0.073 ]",0.908744,0.307664,0.305433,0.002231,0.759364,0.394468,pause_reobserve,"[0.057 ,0.0663,0.0418,0.0417,0.0481,0.0073,0.073 ]",
drawer-lighting-s1-octo-ep000,4,place_in_bin,"[0.0475,0.0342,0.0416]","[ 0.0475, 0.0342, 0.0416, 0.1241, 0.0514,-0.0272, 0.0852]",0.932186,0.252229,0.247946,0.004282,0.787577,0.338538,pause_reobserve,"[ 0.0475, 0.0342, 0.0416, 0.1241, 0.0514,-0.0272, 0.0852]",
drawer-lighting-s1-octo-ep000,5,place_in_bin,"[-0.1706,-0.0825, 0.0378]","[-0.1706,-0.0825, 0.0378, 0.1262, 0.0936,-0.076 , 0.0882]",0.937561,0.235337,0.233625,0.001712,0.794872,0.322797,pause_reobserve,"[-0.1706,-0.0825, 0.0378, 0.1262, 0.0936,-0.076 , 0.0882]",
drawer-lighting-s1-octo-ep000,6,close_drawer,"[-0.1474,-0.1188, 0.0787]","[-0.1474,-0.1188, 0.0787, 0.1236, 0.0903,-0.1676, 0.0868]",0.923361,0.274241,0.270481,0.003759,0.776339,0.360782,pause_reobserve,"[-0.1474,-0.1188, 0.0787, 0.1236, 0.0903,-0.1676, 0.0868]",
drawer-lighting-s1-octo-ep000,7,close_drawer,"[-0.3518,-0.2437, 0.0138]","[-0.3518,-0.2437, 0.0138, 0.115 , 0.1607,-0.2177, 0.0119]",0.933643,0.25,0.24411,0.005891,0.789518,0.335482,pause_reobserve,"[-0.3518,-0.2437, 0.0138, 0.115 , 0.1607,-0.2177, 0.0119]",
drawer-lighting-s1-octo-ep000,8,close_drawer,"[-0.3385,-0.227 , 0.0645]","[-0.3385,-0.227 , 0.0645, 0.1215, 0.1505,-0.2416, 0.0556]",0.947732,0.208103,0.205137,0.002966,0.809821,0.294231,pause_reobserve,"[-0.3385,-0.227 , 0.0645, 0.1215, 0.1505,-0.2416, 0.0556]",
drawer-lighting-s1-octo-ep001,0,open_drawer,"[0.2521,0.1785,0.0336]","[ 0.2521, 0.1785, 0.0336, 0.033 ,-0.024 , 0.0907, 0.0709]",0.859892,0.407711,0.405157,0.002554,0.712426,0.491429,pause_reobserve,"[ 0.2521, 0.1785, 0.0336, 0.033 ,-0.024 , 0.0907, 0.0709]",
drawer-lighting-s1-octo-ep001,1,grasp_block,"[ 0.0527,-0.1752, 0.1661]","[ 0.0527,-0.1752, 0.1661, 0.0939, 0.0932,-0.0347, 0.0521]",0.833299,0.453018,0.450615,0.002403,0.690956,0.535552,fallback,"[ 0.0527,-0.1752, 0.1661, 0.0939, 0.0932,-0.0347, 0.0521]",
drawer-lighting-s1-octo-ep001,2,grasp_block,"[ 0.0088,-0.0036,-0.021 ]","[ 0.0088,-0.0036,-0.021 , 0.0931, 0.0866,-0.0478, 0.0909]",0.86576,0.396632,0.394366,0.002266,0.717479,0.480837,pause_reobserve,"[ 0.0088,-0.0036,-0.021 , 0.0931, 0.0866,-0.0478, 0.0909]",
drawer-lighting-s1-octo-ep001,3,grasp_block,"[ 0.0384,-0.0115, 0.0461]","[ 0.0384,-0.0115, 0.0461, 0.0782, 0.0724,-0.0707, 0.0975]",0.880606,0.367965,0.365713,0.002252,0.73088,0.453102,pause_reobserve,"[ 0.0384,-0.0115, 0.0461, 0.0782, 0.0724,-0.0707, 0.0975]",
drawer-lighting-s1-octo-ep001,4,place_in_bin,"[0.0744,0.0087,0.0392]","[ 0.0744, 0.0087, 0.0392, 0.0535, 0.0129,-0.0208, 0.0963]",0.898153,0.331375,0.329121,0.002254,0.748087,0.417601,pause_reobserve,"[ 0.0744, 0.0087, 0.0392, 0.0535, 0.0129,-0.0208, 0.0963]",
drawer-lighting-s1-octo-ep001,5,place_in_bin,"[-0.1708,-0.1158, 0.0157]","[-0.1708,-0.1158, 0.0157, 0.0735, 0.1358,-0.2056, 0.0615]",0.917267,0.286849,0.285393,0.001456,0.769038,0.374386,pause_reobserve,"[-0.1708,-0.1158, 0.0157, 0.0735, 0.1358,-0.2056, 0.0615]",
drawer-lighting-s1-octo-ep001,6,close_drawer,"[-0.1484,-0.1269, 0.023 ]","[-0.1484,-0.1269, 0.023 , 0.0925, 0.1446,-0.1617, 0.0667]",0.920038,0.281671,0.278674,0.002998,0.772316,0.36852,pause_reobserve,"[-0.1484,-0.1269, 0.023 , 0.0925, 0.1446,-0.1617, 0.0667]",
drawer-lighting-s1-octo-ep001,7,close_drawer,"[-0.336 ,-0.2499, 0.0107]","[-0.336 ,-0.2499, 0.0107, 0.1724, 0.1826,-0.2243, 0.0443]",0.924098,0.270937,0.268643,0.002294,0.777246,0.358223,pause_reobserve,"[-0.336 ,-0.2499, 0.0107, 0.1724, 0.1826,-0.2243, 0.0443]",
drawer-lighting-s1-octo-ep001,8,close_drawer,"[-0.3369,-0.2669, 0.0046]","[-0.3369,-0.2669, 0.0046, 0.1591, 0.1566,-0.1693, 0.0544]",0.94171,0.227526,0.222234,0.005292,0.800773,0.31299,pause_reobserve,"[-0.3369,-0.2669, 0.0046, 0.1591, 0.1566,-0.1693, 0.0544]",
drawer-lighting-s1-octo-ep002,0,open_drawer,"[0.2403,0.1835,0.0486]","[0.2403,0.1835,0.0486,0.0182,0.0203,0.0639,0.1087]",0.859035,0.408147,0.406708,0.001438,0.711699,0.492374,pause_reobserve,"[0.2403,0.1835,0.0486,0.0182,0.0203,0.0639,0.1087]",
drawer-lighting-s1-octo-ep002,1,grasp_block,"[0.25  ,0.1793,0.0505]","[ 0.25  , 0.1793, 0.0505, 0.0626,-0.0073, 0.0763, 0.099 ]",0.880565,0.366554,0.365796,0.000758,0.730842,0.452435,pause_reobserve,"[ 0.25  , 0.1793, 0.0505, 0.0626,-0.0073, 0.0763, 0.099 ]",
drawer-lighting-s1-octo-ep002,2,grasp_block,"[0.0378,0.0549,0.0252]","[ 0.0378, 0.0549, 0.0252, 0.0308, 0.0748,-0.0134, 0.0575]",0.891139,0.345698,0.344125,0.001573,0.741008,0.431841,pause_reobserve,"[ 0.0378, 0.0549, 0.0252, 0.0308, 0.0748,-0.0134, 0.0575]",
drawer-lighting-s1-octo-ep002,3,place_in_bin,"[0.0268,0.0708,0.0284]","[ 0.0268, 0.0708, 0.0284, 0.0618, 0.0501,-0.055 , 0.1072]",0.911885,0.300137,0.298152,0.001985,0.762862,0.387206,pause_reobserve,"[ 0.0268, 0.0708, 0.0284, 0.0618, 0.0501,-0.055 , 0.1072]",
drawer-lighting-s1-octo-ep002,4,place_in_bin,"[-0.1472,-0.0707, 0.0108]","[-0.1472,-0.0707, 0.0108, 0.038 , 0.0858,-0.0586, 0.0635]",0.929676,0.259692,0.254475,0.005218,0.784293,0.345553,pause_reobserve,"[-0.1472,-0.0707, 0.0108, 0.038 , 0.0858,-0.0586, 0.0635]",
drawer-lighting-s1-octo-ep002,5,place_in_bin,"[-0.1698,-0.0658, 0.0148]","[-0.1698,-0.0658, 0.0148, 0.0788, 0.1213,-0.1071, 0.087 ]",0.936032,0.24285,0.237746,0.005104,0.792759,0.328666,pause_reobserve,"[-0.1698,-0.0658, 0.0148, 0.0788, 0.1213,-0.1071, 0.087 ]",
drawer-lighting-s1-octo-ep002,6,close_drawer,"[-0.1821,-0.0448, 0.0449]","[-0.1821,-0.0448, 0.0449, 0.1381, 0.0882,-0.1376, 0.0868]",0.942424,0.227173,0.220244,0.00693,0.801814,0.311772,pause_reobserve,"[-0.1821,-0.0448, 0.0449, 0.1381, 0.0882,-0.1376, 0.0868]",
drawer-lighting-s1-octo-ep002,7,close_drawer,"[-0.3489,-0.1562,-0.0101]","[-0.3489,-0.1562,-0.0101, 0.0964, 0.1842,-0.1588, 0.0097]",0.947611,0.208731,0.205488,0.003244,0.809633,0.294733,pause_reobserve,"[-0.3489,-0.1562,-0.0101, 0.0964, 0.1842,-0.1588, 0.0097]",
drawer-lighting-s1-octo-ep002,8,close_drawer,"[-0.3348,-0.1565, 0.0698]","[-0.3348,-0.1565, 0.0698, 0.1802, 0.1187,-0.1597, 0.1114]",0.960615,0.171266,0.165984,0.005282,0.831611,0.254022,pause_reobserve,"[-0.3348,-0.1565, 0.0698, 0.1802, 0.1187,-0.1597, 0.1114]",
drawer-lighting-s1-octo-ep003,0,open_drawer,"[ 0.0668,-0.1767, 0.1645]","[ 0.0668,-0.1767, 0.1645, 0.1008, 0.093 ,-0.0338, 0.0549]",0.851961,0.422624,0.419291,0.003333,0.705791,0.505521,fallback,"[ 0.0668,-0.1767, 0.1645, 0.1008, 0.093 ,-0.0338, 0.0549]",
drawer-lighting-s1-octo-ep003,1,grasp_block,"[0.2254,0.1752,0.0481]","[ 0.2254, 0.1752, 0.0481, 0.0683,-0.0424, 0.0753, 0.0935]",0.874408,0.379513,0.377919,0.001594,0.72517,0.464587,pause_reobserve,"[ 0.2254, 0.1752, 0.0481, 0.0683,-0.0424, 0.0753, 0.0935]",
drawer-lighting-s1-octo-ep003,2,grasp_block,"[0.0442,0.0744,0.0207]","[ 0.0442, 0.0744, 0.0207, 0.0287, 0.0263,-0.0416, 0.0788]",0.898729,0.330083,0.327866,0.002218,0.748681,0.416361,pause_reobserve,"[ 0.0442, 0.0744, 0.0207, 0.0287, 0.0263,-0.0416, 0.0788]",
drawer-lighting-s1-octo-ep003,3,grasp_block,"[0.0488,0.0353,0.0693]","[ 0.0488, 0.0353, 0.0693, 0.0352, 0.0312,-0.0532, 0.1085]",0.916354,0.289423,0.287584,0.001839,0.767973,0.376738,pause_reobserve,"[ 0.0488, 0.0353, 0.0693, 0.0352, 0.0312,-0.0532, 0.1085]",
drawer-lighting-s1-octo-ep003,4,place_in_bin,"[0.0514,0.0397,0.059 ]","[ 0.0514, 0.0397, 0.059 , 0.1145, 0.0231,-0.0273, 0.0951]",0.927796,0.260951,0.259301,0.00165,0.78188,0.348595,pause_reobserve,"[ 0.0514, 0.0397, 0.059 , 0.1145, 0.0231,-0.0273, 0.0951]",
drawer-lighting-s1-octo-ep003,5,place_in_bin,"[-0.1681,-0.0616, 0.0033]","[-0.1681,-0.0616, 0.0033, 0.0754, 0.0755,-0.0933, 0.0521]",0.937952,0.234892,0.232563,0.002329,0.795418,0.322028,pause_reobserve,"[-0.1681,-0.0616, 0.0033, 0.0754, 0.0755,-0.0933, 0.0521]",
